id,day,month,year,date,location,OSGridRef,latitude,longitude,Nation,comments
1759,21,June,1468,21-6-1468,Sittingbourne,TQ9094263665,51.34,0.74,England,N/A
1760,22,June,1468,22-6-1468,Canterbury,TR1454057430,51.275608,1.0745524,England,N/A
1761,23,June,1468,23-6-1468,,,,,,? Back towards London
1762,28,June,1468,28-6-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1763,29,June,1468,29-6-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1764,30,June,1468,30-6-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1765,1,July,1468,1-7-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1766,2,July,1468,2-7-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1767,3,July,1468,3-7-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1768,4,July,1468,4-7-1468,,,,,,N/A
1769,5,July,1468,5-7-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1770,6,July,1468,6-7-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1771,7,July,1468,7-7-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1772,8,July,1468,8-7-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1773,9,July,1468,9-7-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1774,10,July,1468,10-7-1468,,,,,,N/A
1775,11,July,1468,11-7-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1776,12,July,1468,12-7-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1777,13,July,1468,13-7-1468,,,,,,N/A
1778,14,July,1468,14-7-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1779,15,July,1468,15-7-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1780,16,July,1468,16-7-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1781,17,July,1468,17-7-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1782,18,July,1468,18-7-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1783,19,July,1468,19-7-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1784,20,July,1468,20-7-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1785,21,July,1468,21-7-1468,,,,,,N/A
1786,22,July,1468,22-7-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1787,23,July,1468,23-7-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1788,24,July,1468,24-7-1468,,,,,,N/A
1789,25,July,1468,25-7-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1790,26,July,1468,26-7-1468,,,,,,N/A
1791,27,July,1468,27-7-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1792,28,July,1468,28-7-1468,,,,,,N/A
1793,29,July,1468,29-7-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1794,30,July,1468,30-7-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1795,31,July,1468,31-7-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1796,1,August,1468,1-8-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1797,2,August,1468,2-8-1468,,,,,,N/A
1798,3,August,1468,3-8-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1799,6,August,1468,6-8-1468,Fotheringhay Castle,TL0618992974,52.524303,-0.4362695,England,N/A
1800,10,August,1468,10-8-1468,Leicester Castle,SK5822104188,52.632333,-1.141194,England,N/A
1801,16,August,1468,16-8-1468,Leicester Castle,SK5822104188,52.632333,-1.141194,England,N/A
1802,17,August,1468,17-8-1468,Leicester Castle,SK5822104188,52.632333,-1.141194,England,N/A
1803,18,August,1468,18-8-1468,Leicester Castle,SK5822104188,52.632333,-1.141194,England,N/A
1804,24,August,1468,24-8-1468,Leicester Castle,SK5822104188,52.632333,-1.141194,England,N/A
1805,25,August,1468,25-8-1468,Fotheringhay Castle,TL0618992974,52.524303,-0.4362695,England,N/A
1806,28,August,1468,28-8-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1807,29,August,1468,29-8-1468,,,,,,N/A
1808,30,August,1468,30-8-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1809,31,August,1468,31-8-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1810,1,September,1468,1-9-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1811,7,September,1468,7-9-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1812,8,September,1468,8-9-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1813,9,September,1468,9-9-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1814,12,September,1468,12-9-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1815,14,September,1468,14-9-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1816,19,September,1468,19-9-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1817,23,September,1468,23-9-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1818,24,September,1468,24-9-1468,,,,,,N/A
1819,25,September,1468,25-9-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1820,26,September,1468,26-9-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1821,27,September,1468,27-9-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1822,28,September,1468,28-9-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1823,29,September,1468,29-9-1468,,,,,,N/A
1824,30,September,1468,30-9-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1825,3,October,1468,3-10-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1826,4,October,1468,4-10-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1827,5,October,1468,5-10-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1828,6,October,1468,6-10-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1829,7,October,1468,7-10-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1830,8,October,1468,8-10-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1831,9,October,1468,9-10-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1832,10,October,1468,10-10-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1833,11,October,1468,11-10-1468,,,,,,N/A
1834,12,October,1468,12-10-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1835,13,October,1468,13-10-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1836,14,October,1468,14-10-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1837,15,October,1468,15-10-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1838,16,October,1468,16-10-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1839,17,October,1468,17-10-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1840,18,October,1468,18-10-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1841,19,October,1468,19-10-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1842,20,October,1468,20-10-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1843,21,October,1468,21-10-1468,,,,,,N/A
1844,22,October,1468,22-10-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1845,23,October,1468,23-10-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1846,24,October,1468,24-10-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1847,25,October,1468,25-10-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1848,26,October,1468,26-10-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1849,27,October,1468,27-10-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1850,28,October,1468,28-10-1468,,,,,,N/A
1851,29,October,1468,29-10-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1852,1,November,1468,1-11-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1853,2,November,1468,2-11-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1854,3,November,1468,3-11-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1855,4,November,1468,4-11-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1856,5,November,1468,5-11-1468,,,,,,N/A
1857,6,November,1468,6-11-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1858,7,November,1468,7-11-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1859,8,November,1468,8-11-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1860,9,November,1468,9-11-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1861,10,November,1468,10-11-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1862,11,November,1468,11-11-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1863,12,November,1468,12-11-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1864,13,November,1468,13-11-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1865,14,November,1468,14-11-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1866,15,November,1468,15-11-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1867,16,November,1468,16-11-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1868,17,November,1468,17-11-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1869,18,November,1468,18-11-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1870,19,November,1468,19-11-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1871,20,November,1468,20-11-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1872,21,November,1468,21-11-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1873,22,November,1468,22-11-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1874,23,November,1468,23-11-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1875,24,November,1468,24-11-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1876,25,November,1468,25-11-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1877,26,November,1468,26-11-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1878,27,November,1468,27-11-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1879,28,November,1468,28-11-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1880,29,November,1468,29-11-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1881,30,November,1468,30-11-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1882,1,December,1468,1-12-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1883,2,December,1468,2-12-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1884,3,December,1468,3-12-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1885,4,December,1468,4-12-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1886,7,December,1468,7-12-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1887,8,December,1468,8-12-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1888,9,December,1468,9-12-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1889,10,December,1468,10-12-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1890,11,December,1468,11-12-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1891,12,December,1468,12-12-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1892,13,December,1468,13-12-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1893,14,December,1468,14-12-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1894,23,December,1468,23-12-1468,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1895,30,December,1468,30-12-1468,manor of Greenwich,TQ3856577958,51.483611,-0.005833,England,N/A
1896,31,December,1468,31-12-1468,manor of Greenwich,TQ3856577958,51.483611,-0.005833,England,N/A
1897,3,January,1469,3-1-1469,manor of Greenwich,TQ3856577958,51.483611,-0.005833,England,N/A
1898,4,January,1469,4-1-1469,manor of Greenwich,TQ3856577958,51.483611,-0.005833,England,N/A
1899,10,January,1469,10-1-1469,manor of Greenwich,TQ3856577958,51.483611,-0.005833,England,N/A
1900,10,January,1469,10-1-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1901,11,January,1469,11-1-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1902,12,January,1469,12-1-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1903,16,January,1469,16-1-1469,Salisbury,SU1428229527,51.064904,-1.7975682,England,N/A
1904,17,January,1469,17-1-1469,,,,,,N/A
1905,18,January,1469,18-1-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1906,22,January,1469,22-1-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1907,25,January,1469,25-1-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1908,26,January,1469,26-1-1469,,,,,,N/A
1909,27,January,1469,27-1-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1910,1,February,1469,1-2-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1911,2,February,1469,2-2-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1912,3,February,1469,3-2-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1913,4,February,1469,4-2-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1914,7,February,1469,7-2-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1915,8,February,1469,8-2-1469,,,,,,N/A
1916,9,February,1469,9-2-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1917,10,February,1469,10-2-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1918,15,February,1469,15-2-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1919,15,February,1469,15-2-1469,manor of Greenwich,TQ3856577958,51.483611,-0.005833,England,N/A
1920,16,February,1469,16-2-1469,,,,,,N/A
1921,17,February,1469,17-2-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1922,20,February,1469,20-2-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1923,21,February,1469,21-2-1469,,,,,,N/A
1924,22,February,1469,22-2-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1925,23,February,1469,23-2-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1926,24,February,1469,24-2-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1927,25,February,1469,25-2-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1928,26,February,1469,26-2-1469,,,,,,N/A
1929,27,February,1469,27-2-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1930,28,February,1469,28-2-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1931,1,March,1469,1-3-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1932,2,March,1469,2-3-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1933,3,March,1469,3-3-1469,,,,,,N/A
1934,4,March,1469,4-3-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1935,5,March,1469,5-3-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1936,6,March,1469,6-3-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1937,7,March,1469,7-3-1469,,,,,,N/A
1938,8,March,1469,8-3-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1939,9,March,1469,9-3-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1940,14,March,1469,14-3-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1941,15,March,1469,15-3-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1942,16,March,1469,16-3-1469,,,,,,N/A
1943,17,March,1469,17-3-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1944,18,March,1469,18-3-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1945,19,March,1469,19-3-1469,,,,,,N/A
1946,20,March,1469,20-3-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1947,21,March,1469,21-3-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1948,22,March,1469,22-3-1469,,,,,,N/A
1949,23,March,1469,23-3-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1950,24,March,1469,24-3-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1951,28,March,1469,28-3-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1952,29,March,1469,29-3-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1953,30,March,1469,30-3-1469,,,,,,N/A
1954,31,March,1469,31-3-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1955,2,April,1469,2-4-1469,,,,,,N/A
1956,3,April,1469,3-4-1469,,,,,,N/A
1957,4,April,1469,4-4-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1958,5,April,1469,5-4-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1959,10,April,1469,10-4-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1960,14,April,1469,14-4-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1961,17,April,1469,17-4-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1962,18,April,1469,18-4-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1963,19,April,1469,19-4-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1964,20,April,1469,20-4-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1965,21,April,1469,21-4-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1966,24,April,1469,24-4-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1967,25,April,1469,25-4-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1968,26,April,1469,26-4-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1969,27,April,1469,27-4-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1970,28,April,1469,28-4-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1971,29,April,1469,29-4-1469,,,,,,N/A
1972,30,April,1469,30-4-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1973,1,May,1469,1-5-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1974,2,May,1469,2-5-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1975,3,May,1469,3-5-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1976,4,May,1469,4-5-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1977,5,May,1469,5-5-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1978,6,May,1469,6-5-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1979,7,May,1469,7-5-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1980,8,May,1469,8-5-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1981,9,May,1469,9-5-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1982,10,May,1469,10-5-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1983,11,May,1469,11-5-1469,,,,,,N/A
1984,12,May,1469,12-5-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1985,13,May,1469,13-5-1469,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
1986,14,May,1469,14-5-1469,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
1987,15,May,1469,15-5-1469,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
1988,18,May,1469,18-5-1469,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
1989,21,May,1469,21-5-1469,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
1990,22,May,1469,22-5-1469,Windsor,SU9666076488,51.4791,-0.6095,England,N/A
1991,23,May,1469,23-5-1469,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
1992,24,May,1469,24-5-1469,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
1993,25,May,1469,25-5-1469,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
1994,28,May,1469,28-5-1469,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
1995,29,May,1469,29-5-1469,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
1996,1,June,1469,1-6-1469,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
1997,2,June,1469,2-6-1469,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,"departure from London on pilgrimage to Walsingham predicted - Π 5, p. 28."
1998,3,June,1469,3-6-1469,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
1999,4,June,1469,4-6-1469,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
2000,5,June,1469,5-6-1469,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
